"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"<U+2728> NOUVEAUTE @VertikaleDeco <U+2728>
  <U+25BA> Les Mini-Modulables en Plexi : cette nouvelle gamme propose un  tableau mini (30 x… https://t.co/o1pC07Ilww",FALSE,0,NA,2018-04-20 15:43:36,TRUE,NA,"987356116035276802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VertikaleDeco",0,FALSE,FALSE,NA,NA
"Magnifique le tableau !!!!! Seul bug .. le ballon tronqué #affaireconclue",FALSE,0,NA,2018-04-20 15:42:55,FALSE,NA,"987355942843973634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanyKalliste",0,FALSE,FALSE,NA,NA
"Il me fout la trouille ce tableau on dirait une poupée <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BE><ed><U+00B4><U+0093>#Affaireconclue",FALSE,8,NA,2018-04-20 15:42:49,FALSE,NA,"987355918357721088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiesiraeMartel",0,FALSE,FALSE,NA,NA
"RT @FlyingBinary: TYSM a favourite #datatockstar “@RussianSphinx: Worth following =&gt; @FlyingBinary #BigData #DataViz #Tableau #ff #FollowFr…",FALSE,0,NA,2018-04-20 15:42:45,FALSE,NA,"987355902431899654",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlyingBinary",1,TRUE,FALSE,NA,NA
"RT @Sock1tToomey: Want to learn how to use the @tableau Javascript API? Maybe play around with @Mapbox too? I built a notebook to help you…",FALSE,0,NA,2018-04-20 15:42:42,FALSE,NA,"987355886220820481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnyaAHearn",13,TRUE,FALSE,NA,NA
"Magnifique ce tableau...

#affaireconclue",FALSE,1,NA,2018-04-20 15:42:29,FALSE,NA,"987355833922129921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeremiiah14",0,FALSE,FALSE,NA,NA
"Le tableau dans le palais de PJ sera magnifique <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>#affaireconclue",FALSE,1,NA,2018-04-20 15:42:23,FALSE,NA,"987355809507172352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kerzazi27930",0,FALSE,FALSE,NA,NA
"RT @atelier_k_art: <U+5148><U+751F><U+306E><U+6CB9><U+7D75><U+3067><U+3059><U+3002>#oilpainting #figurepainting #art #nude #<U+6CB9><U+7D75> #<U+6CB9><U+5F69> #<U+304A><U+7D75><U+63CF><U+304D><U+597D><U+304D><U+3055><U+3093><U+3068><U+7E4B><U+304C><U+308A><U+305F><U+3044> #<U+30A2><U+30FC><U+30C8> #tableau #<U+30D5><U+30A3><U+30AE><U+30E5><U+30A2> #<U+30A4><U+30E9><U+30B9><U+30C8><U+57FA><U+5730> #<U+30A4><U+30E9><U+30B9><U+30C8><U+306E><U+68EE> #beau #<U+30CC><U+30FC><U+30C9>…",FALSE,0,NA,2018-04-20 15:41:58,FALSE,NA,"987355702149627906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","t_njnsl",4,TRUE,FALSE,NA,NA
"#sncb wow sympa les retards à Bruxelles midi ... rarement vu un tableau aussi rouge ... il se passe quoi ? Y a barb… https://t.co/NgmvXBt6dV",FALSE,1,NA,2018-04-20 15:41:57,TRUE,NA,"987355698299367424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SNCBeTail",0,FALSE,FALSE,NA,NA
"Son arriere gd mere pas recent le tableau #affaireconclue",FALSE,2,NA,2018-04-20 15:41:46,FALSE,NA,"987355653776830464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FranckFinet",0,FALSE,FALSE,NA,NA
"Vente aux enchères cet après-midi à Cherré (72) d'un tableau de Hervé-Mathé. Il illustre une rue de la commune de P… https://t.co/iuKoKy8nnf",FALSE,0,NA,2018-04-20 15:41:41,TRUE,NA,"987355633056931843",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thierry_Fourmy",0,FALSE,FALSE,NA,NA
"@dderivery @JeanneReinhart @Ile2S @CarlaRusin @TeijoLeppamaki @LampoNero @YodaLayHeToo @nohant_vic @Ilovecats8… https://t.co/oP2lVPnYOW",FALSE,2,"dderivery",2018-04-20 15:40:32,TRUE,"987352308718735361","987355342886658050","238314832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eric13287047",1,FALSE,FALSE,NA,NA
"RT @sarahlovesdata: My 2nd #TableauFF this week is my new @SlalomUK collegue @maddymalmgren. Maddy is a regular participant in #WorkoutWedn…",FALSE,0,NA,2018-04-20 15:40:20,FALSE,NA,"987355292269674496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Slalom",3,TRUE,FALSE,NA,NA
"@RayaneBekli @PVlqz Nsm les fans d’Arsenal ils sont pas contents qu’il bouge tu vas me dire? Attends juste le proch… https://t.co/pHnlxtEPs7",FALSE,0,"RayaneBekli",2018-04-20 15:39:56,TRUE,"987345148328710144","987355192961224704","562778177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuczerrKB9",0,FALSE,FALSE,NA,NA
"RT @Sock1tToomey: Want to learn how to use the @tableau Javascript API? Maybe play around with @Mapbox too? I built a notebook to help you…",FALSE,0,NA,2018-04-20 15:39:30,FALSE,NA,"987355081862397952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllanWalkerIT",13,TRUE,FALSE,NA,NA
"Brest. Avec le tableau numérique, une paroi d'estomac très interactive https://t.co/jFYWiYji65 via @ouestfrance",FALSE,3,NA,2018-04-20 15:39:17,FALSE,NA,"987355027110006784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MotivSolutions1",1,FALSE,FALSE,NA,NA
"Does anybody have experience embedding @tableau dashboards inside SharePoint pages? If so, can we talk?",FALSE,1,NA,2018-04-20 15:37:26,FALSE,NA,"987354563551281152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilipDRiggs",0,FALSE,FALSE,NA,NA
"@ComSciComCa Plus précisément, son tableau de bord qui rend l'engin incapable de voler à nouveau.
ET dans un flash-… https://t.co/GL7nx2V113",FALSE,0,"W95L6R54LCall",2018-04-20 15:36:55,TRUE,"987353396876398592","987354433091710976","864409421681655810","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","W95L6R54LCall",0,FALSE,FALSE,NA,NA
"RT @AtLesBeauxJours: New #ArtWork #MontSaintMichel ! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> #Digitalpainting printed on canva <ed><U+00A0><U+00BD><ed><U+00B6><U+00BC><U+FE0F>
Worldwide shipping <ed><U+00A0><U+00BC><ed><U+00BC><U+008D>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/Waxn8pnH98…",FALSE,0,NA,2018-04-20 15:35:07,FALSE,NA,"987353981264564224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmedwardsone",27,TRUE,FALSE,NA,NA
"Une performance mitigée pour la Chine<ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>, l'Inde, <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>le Japon, la Corée <ed><U+00A0><U+00BC><ed><U+00B7><U+00B0><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>et Singapour<ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC> dans leurs statistiques comm… https://t.co/aT7vUeTZTS",FALSE,0,NA,2018-04-20 15:35:00,TRUE,NA,"987353950088245252",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OMC_fr",0,FALSE,FALSE,NA,NA
"A sneak peek at this rather spectacular @onedirection tableau currently being installed in our Jane Attenborough St… https://t.co/UCcEXTDRNf",FALSE,0,NA,2018-04-20 15:34:45,TRUE,NA,"987353887077171200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AttenboroughCtr",0,FALSE,FALSE,NA,NA
"Grâce à vos nombreux retours, nous avons amélioré significativement l'affichage des listes de domaines sur le table… https://t.co/qOWg987jK2",FALSE,5,NA,2018-04-20 15:34:02,TRUE,NA,"987353706256625670",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","gandi_net",6,FALSE,FALSE,NA,NA
"@lequipe On aime tous Arsène et rien n’enlèvera cet exploit inédit de gagner un titre de champion sans perdre un ma… https://t.co/Wy4XOxwATI",FALSE,0,"lequipe",2018-04-20 15:33:52,TRUE,"987347172445343744","987353665873809408","18936161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApiedParLaChine",0,FALSE,FALSE,NA,NA
"RT @MLP_officiel: « On assiste à un début de lucidité, le tableau pixelisé de la politique d’Emmanuel Macron commence à dessiner un paysage…",FALSE,0,NA,2018-04-20 15:31:38,FALSE,NA,"987353103187038209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LePatrioteFN75",72,TRUE,FALSE,NA,NA
"Tableau 3d https://t.co/llAUDZFyMi",FALSE,3,NA,2018-04-20 15:31:35,FALSE,NA,"987353091635806209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koneali797",1,FALSE,FALSE,NA,NA
"RT @XUM_: Van Gogh de passage @Artcurial Bruxelles. Le tableau de Vincent Van Gogh, les ""Raccommodeuses de filets dans les dunes"" sera mis…",FALSE,0,NA,2018-04-20 15:30:51,FALSE,NA,"987352907690455040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goimpyman",4,TRUE,FALSE,NA,NA
"RT @FillonJunior: Pour ceux qui relativisent les dégâts à #Tolbiac, un exemple : un tableau à craie comme celui là coûte entre 4 000 et 6 0…",FALSE,0,NA,2018-04-20 15:30:48,FALSE,NA,"987352894113542146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ingenu_l",23,TRUE,FALSE,NA,NA
"Ditto, Revolut, @n26 : ce trio concurrence férocement les banques classiques. @DittoBank
est le dernier venu et com… https://t.co/yVVJcnu3gK",FALSE,1,NA,2018-04-20 15:30:02,TRUE,NA,"987352698939957250",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LCAgora",0,FALSE,FALSE,NA,NA
"@Eli_Gallifrey On était à la même conf :) Tu y étais aussi hier et tu as pris la parole dans le tableau sur l'école, non ? C'est drôle :D",FALSE,0,"Eli_Gallifrey",2018-04-20 15:29:17,FALSE,"987336515847061504","987352512201191424","316752207","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimonLeDemon",0,FALSE,FALSE,NA,NA
"Le sachez vous?
Chaque fois que vous postez une photo d'un tableau de bord de bagnole avec la température extérieur… https://t.co/UeGBaWug56",FALSE,13,NA,2018-04-20 15:28:08,TRUE,NA,"987352220344770562",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrJeanKevin",2,FALSE,FALSE,NA,NA
"Our #NavigatorHUB is a packaged #analytics solution, designed to meet any Industry, Functions and Role based needs.… https://t.co/h6ehoACpRV",FALSE,1,NA,2018-04-20 15:28:00,TRUE,NA,"987352189164191745",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","inteliment",0,FALSE,FALSE,NA,NA
"RT @_Brindacier: @loiccognet1 @DanielPilotte @magalideclermon Ce matin j'étais morte de rire car sur BFMTV une alliance entre Philippot et…",FALSE,0,NA,2018-04-20 15:25:01,FALSE,NA,"987351439625383936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bluethistle7",3,TRUE,FALSE,NA,NA
"@Cizinha75 Avant l'arrivé du Qatar ! Psg équipe de bas de tableau !!! Merci, au revoir ! La biz au parisien https://t.co/TBGRdqx4L9",FALSE,0,"Cizinha75",2018-04-20 15:24:47,FALSE,"980720347656966144","987351379319631872","914022710321262593","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivianmarion81",0,FALSE,FALSE,NA,NA
"RT @OrigineCertifie: Petite tableau rétro métallique.
#Brocante
#France https://t.co/wWF6h5um81",FALSE,0,NA,2018-04-20 15:24:05,FALSE,NA,"987351202307432448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akpolyme",172,TRUE,FALSE,NA,NA
"tenez j’ai vu en vrai le seul tableau que toutes les basic white girls connaissent https://t.co/AgzeTPN85t",FALSE,2,NA,2018-04-20 15:22:55,FALSE,NA,"987350910174224386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tncruiz",1,FALSE,FALSE,NA,NA
"@loiccognet1 @DanielPilotte @magalideclermon Ce matin j'étais morte de rire car sur BFMTV une alliance entre Philip… https://t.co/E4sgXtAFPY",FALSE,6,"loiccognet1",2018-04-20 15:22:30,TRUE,"987348799747129344","987350805815676929","897583280","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Brindacier",3,FALSE,FALSE,NA,NA
"@AqmarEquipetype @radjabmourad @khasolina Toute sa vie elle bougeait ses fesses au tableau celle la <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,"AqmarEquipetype",2018-04-20 15:20:33,FALSE,"987348918739578880","987350315145064448","3927711207","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","raounak_s",0,FALSE,FALSE,NA,NA
"Great panel on top 10 business intelligence trends last night by @tableau and @datameaning  with guest panelists fr… https://t.co/97Wucp3eMv",FALSE,1,NA,2018-04-20 15:18:04,TRUE,NA,"987349688801222656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThisIsTyTucker",0,FALSE,FALSE,NA,NA
"RT @devoteamGCloud: #Jamboard <U+27A1><U+FE0F>Le tableau blanc, #numérique et #collaboratif qui permet de créer et d'échanger des idées en temps réel et…",FALSE,0,NA,2018-04-20 15:17:17,FALSE,NA,"987349493589913601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amrameu",1,TRUE,FALSE,NA,NA
"Bravo pour ce tableau
Pour l'instant 18.521 signataires, pétition via @NORMLfr 
https://t.co/t4totB82S8 #cannabis https://t.co/PXk6FucnnC",FALSE,0,NA,2018-04-20 15:17:06,FALSE,NA,"987349447351861248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AvecEvaJOLY",0,FALSE,FALSE,NA,NA
"RT @AtLesBeauxJours: #digitalpainting printed on #canva <ed><U+00A0><U+00BE><ed><U+00B7><U+009A><U+200D><U+2640><U+FE0F>
Worldwide shipping <ed><U+00A0><U+00BC><ed><U+00BC><U+008F>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/SIMv8LOX38

#NadiaLBJ #digitalart #canvas…",FALSE,0,NA,2018-04-20 15:16:42,FALSE,NA,"987349343186202624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnabstractedVie",24,TRUE,FALSE,NA,NA
"RT @Michaelguadyane: Salut @doucetphilippe2 salut @DidierRoustan voici votre futur remplaçant au tableau ou et à la tablette <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> pas mal ça,…",FALSE,0,NA,2018-04-20 15:16:27,FALSE,NA,"987349281416892416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DAntonaLucas",5,TRUE,FALSE,NA,NA
"RT @ArtisanMaroc: #bozartmaroc #luxury #tableau #broderiemain https://t.co/303rreX1sZ",FALSE,0,NA,2018-04-20 15:15:05,FALSE,NA,"987348937739653126",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",1,TRUE,FALSE,NA,NA
"RT @jlasman_tableau: Oft kopiert und nie erreicht: das Original ist zurück! https://t.co/LxvKqwUaGq #tableau https://t.co/WGEnJuK8il",FALSE,0,NA,2018-04-20 15:15:04,FALSE,NA,"987348934971371520",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",1,TRUE,FALSE,NA,NA
"RT @LunarModule7: <U+300E><U+3010><U+8D85><U+57FA><U+672C>!<U+3011><U+56F3><U+89E3><U+521D><U+5FC3><U+8005><U+306E><U+305F><U+3081><U+306E><U+300C><U+4ECA><U+3059><U+3050><U+4F7F><U+3048><U+308B><U+300D><U+30B3><U+30C4><U+3068><U+30C6><U+30AF><U+30CB><U+30C3><U+30AF><U+300F> https://t.co/GhQugmoPQO Viz<U+4F5C><U+6210><U+306E><U+3068><U+304D><U+306B><U+3082><U+5FDC><U+7528><U+304C><U+52B9><U+304F><U+8A71><U+3002><U+305F><U+3060><U+6700><U+8FD1><U+306F><U+7537><U+6027><U+9752><U+3001><U+5973><U+6027><U+8D64><U+3068><U+3044><U+3046><U+8272><U+5206><U+3051><U+306F><U+7279><U+306B><U+6D77><U+5916><U+3067><U+306F><U+907F><U+3051><U+3055><U+308C><U+3066><U+3044><U+308B><U+3053><U+3068><U+306B><U+7559><U+610F><U+3059><U+3079><U+304D><U+3002> #Tab…",FALSE,0,NA,2018-04-20 15:15:04,FALSE,NA,"987348932295442432",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",1,TRUE,FALSE,NA,NA
"RT @tensorflow_fan: Tableau 10 Industry Secrets: Top Dashboard Tables

<U+261E> https://t.co/MTfMwMCeAM

#TensorFlow #DeepLearning https://t.co/4z…",FALSE,0,NA,2018-04-20 15:13:15,FALSE,NA,"987348478048206849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reynolds_Global",6,TRUE,FALSE,NA,NA
"Bon du cop j'vais faire un tableau et commencé mes abdos hein",FALSE,0,NA,2018-04-20 15:13:11,FALSE,NA,"987348460914593794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Orrikii",0,FALSE,FALSE,NA,NA
"Rendez-vous au Volume à Vern-sur-Seiche ce samedi 21 avril, pour un nouveau temps fort autour #desdroitsdelenfant.… https://t.co/6GPXEATNES",FALSE,0,NA,2018-04-20 15:12:25,TRUE,NA,"987348266693087232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","metropolerennes",0,FALSE,FALSE,NA,NA
"Project snowdash - how the d.c. department of transportation uses tableau for weather events - https://t.co/Pb9j6gZqUE",FALSE,0,NA,2018-04-20 15:11:24,FALSE,NA,"987348011968802816",NA,"<a href=""http://collegesuniversities.1syn.info/"" rel=""nofollow"">Katea Zharskaya</a>","AsniVerttal1990",0,FALSE,FALSE,NA,NA
"RT @I1m9y: *
  *     Si J'étais peintre...
        Je t'aurai peint...un tableau..
        avec mon propre sang.....…",FALSE,0,NA,2018-04-20 15:09:01,FALSE,NA,"987347411101208576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ahmad55785673",3,TRUE,FALSE,NA,NA
"@Chuuyoong AH C’EST BEAU ÇA,,IL SORT TOUT DROIT D’UN TABLEAU DE VAN GOGH",FALSE,1,"Chuuyoong",2018-04-20 15:08:24,FALSE,"987347065704333312","987347255773487104","1020491653","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paperplaen",0,FALSE,FALSE,NA,NA
"#bozartmaroc #luxury #tableau #broderiemain https://t.co/303rreX1sZ",FALSE,0,NA,2018-04-20 15:08:23,FALSE,NA,"987347253579968513",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArtisanMaroc",1,FALSE,FALSE,NA,NA
"RT @LCAgora: Le cancer des #taux négatifs s’ancre dans le système monétaire et financier https://t.co/3P4Y13oZlS @S_Wapler 
Tableau: Rendem…",FALSE,0,NA,2018-04-20 15:07:37,FALSE,NA,"987347059983503360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Goldbroker_FR",4,TRUE,FALSE,NA,NA
"@valeriemais027 @sarahlovesdata @datachloe @UNSCO_MEPP @tableaupublic @tableau Good job <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,2,"valeriemais027",2018-04-20 15:07:12,FALSE,"987143223670812672","987346953666261003","1562128825","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tusharz_more",0,FALSE,FALSE,NA,NA
"@HugoSmsn mdr plus de 70% des cancers du poumon sont liés à la génétique mais bon bref , le tableau est bon mais c’… https://t.co/6DxvGCrMoH",FALSE,0,"HugoSmsn",2018-04-20 15:05:10,TRUE,"987342117684039682","987346443546644480","522363126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paulhsm",0,FALSE,FALSE,NA,NA
"Le tableau canevas qui se trouve dans la salle d'attente de @Mariebroustetg1 . Il mesure 4 m sur 8 m. Réalisé par l… https://t.co/7j088L8xZm",FALSE,3,NA,2018-04-20 15:04:24,TRUE,NA,"987346248377266176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pioupiou33000",1,FALSE,FALSE,NA,NA
"RT @AtLesBeauxJours: New #ArtWork #MontSaintMichel ! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> #Digitalpainting printed on canva <ed><U+00A0><U+00BD><ed><U+00B6><U+00BC><U+FE0F>
Worldwide shipping <ed><U+00A0><U+00BC><ed><U+00BC><U+008D>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/Waxn8pnH98…",FALSE,0,NA,2018-04-20 15:04:05,FALSE,NA,"987346170887352321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClearSkiesArt",27,TRUE,FALSE,NA,NA
"RT @tensorflow_fan: Tableau 10 Industry Secrets: Top Dashboard Tables

<U+261E> https://t.co/MTfMwMCeAM

#TensorFlow #DeepLearning https://t.co/4z…",FALSE,0,NA,2018-04-20 15:03:22,FALSE,NA,"987345987436990465",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",6,TRUE,FALSE,NA,NA
"RT @TableauTimothy: In @tableau you cannot have three marks on a single axis right? Wrong. Check out my latest blog post for @dataschooluk…",FALSE,0,NA,2018-04-20 15:03:18,FALSE,NA,"987345972148752385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuizFMReis",17,TRUE,FALSE,NA,NA
"RT @tensorflow_fan: Tableau 10 Industry Secrets: Top Dashboard Tables

<U+261E> https://t.co/MTfMwMCeAM

#TensorFlow #DeepLearning https://t.co/4z…",FALSE,0,NA,2018-04-20 15:03:04,FALSE,NA,"987345913696878592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leomontm",6,TRUE,FALSE,NA,NA
"RT @_poetryindata: Getting started at @sophie_sparkes 's #datasciencefest workshop on Tableau and creating narratives with data. #dataviz",FALSE,0,NA,2018-04-20 15:02:32,FALSE,NA,"987345778581688320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anatoledo",2,TRUE,FALSE,NA,NA
"NBA Rookie of the Year Race 2017-18 https://t.co/X8Y1EfzTb0 https://t.co/Tmm4fUt0VS",FALSE,0,NA,2018-04-20 15:01:31,FALSE,NA,"987345523949690880",NA,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","BroFederman",0,FALSE,FALSE,NA,NA
"NBA Rookie of the Year Race 2017-18 https://t.co/aXcB1l70LW https://t.co/NLsXHWVGP6",FALSE,1,NA,2018-04-20 15:01:26,FALSE,NA,"987345503984680961",NA,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","bevidon",0,FALSE,FALSE,NA,NA
"NBA Rookie of the Year Race 2017-18 https://t.co/qwQmytujgO https://t.co/sqzrRcUrdk",FALSE,0,NA,2018-04-20 15:01:25,FALSE,NA,"987345497357725699",NA,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","vizwhisperer",0,FALSE,FALSE,NA,NA
"Assistante administrative - Service Louez Solidaire et Solibail https://t.co/02NeMduXqn Association Aurore
 Locatio… https://t.co/jTAlfaOXRx",FALSE,0,NA,2018-04-20 15:00:40,TRUE,NA,"987345311814340610",NA,"<a href=""https://worldwidenetjobs.com/france"" rel=""nofollow"">Emploi France</a>","Emploialerte",0,FALSE,FALSE,NA,NA
"Tableau is such a cool little tool!",FALSE,1,NA,2018-04-20 14:59:43,FALSE,NA,"987345069798842368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Smellmyroses__",0,FALSE,FALSE,NA,NA
"RT @bluenove: ""Nette amélioration des relations #startup/ grand groupe"". Une seule ombre au tableau : la rapidité d'éxécution. Analyse du #…",FALSE,0,NA,2018-04-20 14:58:06,FALSE,NA,"987344664255782912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Miss_MC_",17,TRUE,FALSE,NA,NA
"#Jamboard <U+27A1><U+FE0F>Le tableau blanc, #numérique et #collaboratif qui permet de créer et d'échanger des idées en temps réel… https://t.co/070M2zsl9w",FALSE,1,NA,2018-04-20 14:57:51,TRUE,NA,"987344602876309504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","devoteamGCloud",1,FALSE,FALSE,NA,NA
"RT @chloev83: @kevadamsss @gadelmaleh Devant tout est possible de @kevadamsss et @gadelmaleh ! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> Petit souvenir de mon tableau ! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> #kevadam…",FALSE,0,NA,2018-04-20 14:54:43,FALSE,NA,"987343810605744128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fawkush",4,TRUE,FALSE,NA,NA
"Software Engineer Engineering in Newark, NJ: aws, mvc, tableau, android, php, python, cloud, csharp https://t.co/pWo9Z4yjvt",FALSE,0,NA,2018-04-20 14:54:16,FALSE,NA,"987343698529792000",NA,"<a href=""http://www.postjobfree.com"" rel=""nofollow"">Free Resume Search</a>","searchresume",0,FALSE,FALSE,NA,NA
"PK HONGSEOK ET SHINWON REPRODUISENT LE TABLEAU LÀ MDRRRJZBSBJZ https://t.co/1lOJMb0I77",FALSE,1,NA,2018-04-20 14:53:35,FALSE,NA,"987343525464428545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woobanguk",0,FALSE,FALSE,NA,NA
